"RTL_STORE_CD","ITEM_MASTER_SKU_DSC","RTL_CHANNEL_DSC","RTL_SUBCHANNEL_DSC","RTL_PREMISE_TYPE_CD","WJXBFS1"
"200860773","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",27
"200767337","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",62
"101655995","MODELO ESP 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",155
"101655995","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",106
"101655995","VICTORIA 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"301736593","MODELO ESP 1/4 KEG","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",6.8888
"101665145","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",71
"201655988","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",4
"100765982","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",21
"107373262","CORONA EX 3.2 24OZ BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",5
"100768304","VICTORIA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"101403898","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",17
"103934892","CORONITA 3.2 7OZ 6PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",1.1667
"100743111","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",11
"107403350","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",15.75
"107229121","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",8
"101894876","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",18
"102264323","MODELO ESP 3.2 6PK BT","GROCERY","SUPERCENTER","OFF",33
"102264323","MODELO ESP 3.2 12PK CAN","GROCERY","SUPERCENTER","OFF",83
"101403814","PACIFICO 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",39
"100766614","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",76
"100766614","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",33
"100764464","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"101738673","MODELO ESP 12PK BT","DINING","CASUAL DINING","ON",4
"101992056","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"100440939","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",13
"100764079","VICTORIA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"100664074","PACIFICO 12PK BT","DINING","CASUAL DINING","ON",1
"101754744","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",234
"105528877","CORONA EX 24PK BT","DINING","CASUAL DINING","ON",15
"107267531","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",10
"101733035","CORONA EX 12PK CAN","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",4
"107118185","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",7
"107478377","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",29
"101403856","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",18
"101759073","CORONITA 7OZ 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",15.1668
"107388530","CORONA EX 12PK BT","DINING","CASUAL DINING","ON",2
"100441031","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",11
"101521241","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",16
"200537180","CORONA EX 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",30
"101942314","CORONA EX 3.2 6PK BT","DINING","CASUAL DINING","ON",190
"107498319","MODELO ESP 24PK CAN","DINING","CASUAL DINING","ON",1
"107430701","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",68
"102169963","CORONITA 7OZ 24PK BT","EXTENDED MASTER OFF-PREMISE","OTHER OFF-PREMISE","OFF",0
"101403937","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",10
"200091798","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",3
"101960812","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",31
"101930395","CORONA EX 3.2 18PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",6.75
"101747398","CORONA EX 18PK BT","BAR/NIGHTCLUB","SPORTS BAR","ON",31.5
"101936619","CORONA EX 3.2 12PK BT","DINING","CASUAL DINING","ON",51
"202004035","PACIFICO 12PK BT","DINING","CASUAL DINING","ON",1
"207098372","MODELO NEGRA 6PK BT","DINING","CASUAL DINING","ON",1
"102230333","MODELO ESP 3.2 18PK CAN","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","OFF",3.75
"101000576","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",24
"103666154","VICTORIA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",91
"101883329","MODELO ESP 16OZ 4PK CAN","DINING","CASUAL DINING","ON",5.3334
"100766023","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",79
"100696197","CORONA LT 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",1
"202018052","CORONA LT 18PK BT","DINING","CASUAL DINING","ON",0.75
"101779698","PACIFICO 24OZ CAN LSE","LIQUOR","CONVENTIONAL LIQUOR","OFF",15
"101736774","MODELO ESP 16OZ 4PK CAN","BAR/NIGHTCLUB","IRISH PUB","ON",9.3333
"102718832","CORONA LT 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",34
"102272317","CORONA EX 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",8.25
"101404014","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",111
"100581949","CORONA EX 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",68
"101404041","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",7.5
"202177484","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",15.7502
"101404054","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",6
"107423567","MODELO NEGRA 12PK BT","DINING","CASUAL DINING","ON",3
"102073104","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
"102073104","PACIFICO 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"101790630","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"100090584","CORONA EX 3.2 18PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",19.5
"101619101","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",35
"100763937","CORONA LIGHT 1/2 BL KEG","LIQUOR","CONVENTIONAL LIQUOR","OFF",103.3335
"100763937","VICTORIA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",105
"100763937","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",192
"103879880","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",38
"101795714","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",42
"103828019","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",27
"103828019","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",19
"103701509","CORONA EX 3.2 6PK BT","DINING","CASUAL DINING","ON",39
"101000511","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",24
"101000511","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"107475226","CORONITA 7OZ 6PK BT","LIQUOR","LIQUOR SUPER STORE","OFF",6.4163
"101404042","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",72
"101404042","CORONA EX 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"107417517","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",9
"107417517","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",54
"102177500","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",50
"103505864","MODELO ESP 12PK BT","NON RETAIL","CLIENT INTERNAL","NR",923
"101922137","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",13.333
"101922137","CORONA LIGHT 1/2 BL KEG","LIQUOR","CONVENTIONAL LIQUOR","OFF",68.889
"101827818","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",18
"100766078","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",33
"100766078","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"100801035","MODELO ESP 3.2 12PK BT","GROCERY","SUPERCENTER","OFF",37
"101739476","CORONITA 7OZ 24PK BT","DINING","CASUAL DINING","ON",2.9166
"107457398","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",4
"101476222","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",72.3334
"207396948","CORONA EX 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",0.75
"101738251","CORONA EX 12PK BT","DINING","CASUAL DINING","ON",14
"103871071","MODELO ESP 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",4
"203771642","CORONA EX 6PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"103867100","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",30
"101735717","CORONA EX 3.2 12PK BT","DINING","FAST CASUAL","ON",7
"100764730","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"101833870","PACIFICO 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",9
"100743084","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",21
"101000285","CORONA EX 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"202375084","MODELO ESP 1/4 KEG","DINING","CASUAL DINING","ON",3.4444
"101606246","MODELO ESP 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",77
"100326479","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",60.8333
"100297678","MODELO ESP 3.2 18PK CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",0.75
"101868466","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",449.25
"102166366","MODELO NEGRA 12PK BT","DINING","CASUAL DINING","ON",8
"102044923","MODELO ESP 12PK BT","DINING","CASUAL DINING","ON",3
"102044923","CORONA EX 24PK BT","DINING","CASUAL DINING","ON",26
"101403840","VICTORIA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",24
"101403840","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",105
"101403903","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",34
"103925699","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"302192363","CORONA EX 3.2 6PK BT","DINING","CASUAL DINING","ON",40
"107412440","MODELO ESP 18PK CAN","DINING","FAST CASUAL","ON",0.75
"107239143","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",96
"107239143","MODELO CHE TAMPIC 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",7
"101906902","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",21
"100763614","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",44.25
"100763614","VICTORIA 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"101906172","CORONA EX 18PK BT","MILITARY ON-PREMISE","MILITARY RECREATION","ON",4.5
"107403121","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",67
"107403121","MODELO ESP 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",8.25
"101734388","MODELO ESP 1/4 KEG","DINING","CASUAL DINING","ON",27.5552
"101826680","MODELO ESP 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",114
"100766026","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",17
"100766026","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"100763475","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",8
"100940808","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",5
"202168268","CORONITA 3.2 7OZ 6PK BT","DINING","FAST CASUAL","ON",11.6667
"100091151","MODELO CHELADA 24OZ CAN","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",4
"101403803","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"107517067","CORONA EX 24PK BT","DINING","CASUAL DINING","ON",34
"101403758","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",9
"100940781","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",15
"101476170","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",355
"101476170","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",35
"100493386","MODELO ESP 3.2 24OZ CAN","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","OFF",3
"100090568","CORONITA 3.2 7OZ 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",39.6666
"107243224","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",48
"103946193","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",81
"103946193","CORONA LT 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"100272964","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",42
"107516556","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"101872184","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",5
"100767473","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"101491006","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",79.5
"100765156","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",9.3331
"200764440","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",4
"201404083","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"100766933","VICTORIA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"201638651","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",23
"101403786","VICTORIA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",154
"107363611","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",7
"101403672","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",23.9997
"200763465","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",219
"300951371","MODELO ESP 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",13
"201671562","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"107371287","CORONITA 7OZ 24PK BT","EXTENDED MASTER OFF-PREMISE","OFFICE BUILDING","OFF",0.5833
"100762974","PACIFICO 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",23
"100762974","PACIFICO 24OZ CAN LSE","LIQUOR","CONVENTIONAL LIQUOR","OFF",13
"101736298","MODELO ESP 12PK BT","RECREATION","BILLIARD/BOWLING/ARCADE","ON",29
"101403826","CORONITA 7OZ 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",1.1667
"100940862","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",31
"101671442","MODELO ESP 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",12.75
"201733004","MODELO ESP 18PK CAN","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",2.25
"101404092","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",28
"101404092","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",97
"100242749","CORONA EX 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",9
"100242749","CORONITA 7OZ 6PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",6.4164
"102008540","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",32
"101403638","CORONA EX 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",38
"101930350","MODELO ESP 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",72.75
"101930350","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",47
"101930350","MODELO ESP 1/4 KEG","LIQUOR","CONVENTIONAL LIQUOR","OFF",13.7776
"100766920","MODELO ESP 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",96.75
"100766920","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",123
"201733473","CORONA LT 24PK BT","DINING","CASUAL DINING","ON",5
"201733473","CORONA EX 18PK BT","DINING","CASUAL DINING","ON",50.25
"100410655","MODELO ESP 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",10
"100764517","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",543
"101000500","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",9
"101735731","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",190
"100619926","MODELO ESP 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",17
"102913216","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",11
"107333745","VICTORIA 12PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",13
"107333745","VICTORIA 12PK CAN","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",1
"103792882","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",15
"101732154","MODELO ESP 18PK CAN","DINING","CASUAL DINING","ON",0.75
"102589549","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",12
"101491016","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",249
"102101050","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",63
"101000523","CORONA LT 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",7
"101000523","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",40
"107418922","CORONA EX 3.2 18PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",6
"101779659","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",20
"201834085","VICTORIA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",13
"107308403","CORONA EX 18PK CAN","DINING","CASUAL DINING","ON",3.75
"200696220","MODELO ESP 3.2 12PK CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",13
"101403969","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",85.5
"101621732","CORONA LT 18PK BT","DINING","CASUAL DINING","ON",5.25
"101621732","CORONA EX 24PK BT","DINING","CASUAL DINING","ON",10
"101403908","MODELO ESP 6PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",14
"101403908","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"200767400","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",151
"107280684","PACIFICO 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"100742960","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",11
"103567102","MODELO ESP 3.2 12PK CAN","GROCERY","SUPERCENTER","OFF",21
"102071655","CORONA LT 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",66
"101692188","CORONA EX 3.2 24OZ BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",1
"103561247","CORONA EX 3.2 18PK BT","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","OFF",14.25
"101967207","MODELO ESP 3.2 6PK BT","EXTENDED MASTER ON-PREMISE","RESTAURANT NA","ON",4
"203531505","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",25
"203531505","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",6
"100136329","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",6
"107504735","CORONA EX 3.2 12PK BT","LODGING","FULL SERVICE LODGING","ON",1
"100708749","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",2
"101403728","CORONA LT 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",165
"101404100","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",22
"107436908","MODELO ESP 6PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",122
"100768119","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",42.6665
"100768119","PACIFICO 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
"101000533","MODELO ESP 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",0
"101403942","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",23
"201739584","CORONA LT 18PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",0.75
"102195634","CORONA LT 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",64
"102195634","PACIFICO 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"101404069","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",32
"101735777","CORONA LT 12PK BT","LIQUOR","WINE SPECIALTY STORE","OFF",44
"101920136","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
"102024374","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"103797533","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",22.7491
"100652081","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",8
"202242910","MODELO CHELADA 24OZ CAN","DINING","FAST CASUAL","ON",18
"101403808","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",33
"101944590","MODELO ESP 3.2 12PK BT","EXTENDED MASTER OFF-PREMISE","AUTO REPAIR SERVICE","OFF",1
"103746704","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"102608300","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",77
"100695970","CORONA EX 24OZ BT","DINING","CASUAL DINING","ON",0
"201000541","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",23
"201000541","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",6.4166
"100501831","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",198
"101738131","MODELO ESP 24PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",4
"101403793","MODELO ESP 1/2 BL","LIQUOR","CONVENTIONAL LIQUOR","OFF",6.8889
"107253429","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",61
"102630304","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",49
"100091842","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",2
"101491008","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"107381463","CORONA EX 3.2 6PK BT","GROCERY","SUPERMARKET-NATURAL/GOURMET FOODS","OFF",3
"201738582","CORONA EX 18PK BT","DINING","CASUAL DINING","ON",4.5
"101403662","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"101793748","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",62
"100472496","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",13
"101000494","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",99
"100090771","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",14
"100768202","PACIFICO 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",0
"103703550","CORONA EX 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",275
"103599692","CORONITA 3.2 7OZ 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",925.1666
"101942242","MODELO ESP 12PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",1
"107192584","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
"107192584","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",67
"202059662","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",1.5
"202059662","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"107423930","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
"107423930","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"101476216","PACIFICO 1/2 BL KEG","LIQUOR","CONVENTIONAL LIQUOR","OFF",89.5557
"101927974","MODELO NEGRA 6PK BT","DINING","CASUAL DINING","ON",3
"202489984","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",0.75
"101403671","VICTORIA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",54
"101920433","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
